epoch,acc,loss,val_acc,val_loss
0,0.502332814922885,1.0792927652372815,0.5040126459143969,0.6921258921289258
1,0.5011963153558565,0.698306014448251,0.5058365758754864,0.6925840551751133
2,0.503828209115923,0.6968240202763873,0.5198200389105059,0.6905360249693756
3,0.5107668381385333,0.6982230317337346,0.5486381322957199,0.6863931129878597
4,0.5208757028352674,0.6981782157792759,0.5503404669260701,0.684744699919734
5,0.5267376480654162,0.6987367886036032,0.5389105058365758,0.7060372115109217
6,0.5216533078119392,0.6995616854128477,0.518239299610895,0.6907814537040918
7,0.5169876779590388,0.6982852863928878,0.5650535019455253,0.6800163824270672
8,0.5320014355998103,0.6942230732635757,0.5329523346303502,0.6875839001473749
9,0.5222514654791716,0.6966071746853896,0.5440175097276264,0.6855562166945016
10,0.5503050604174904,0.6943218950264647,0.599829766536965,0.6674028790414566
11,0.5574829525062807,0.6882737420765831,0.5480301556420234,0.6745325473032109
12,0.5588587151501849,0.6903127620473748,0.6060311284046692,0.6628155068200849
13,0.5719583682187337,0.6847390329699465,0.6155155642023347,0.660443842642966
14,0.5844000478597445,0.6810339086719471,0.6017752918287937,0.6641439897540943
15,0.5886469673334603,0.6761981346901274,0.6276750972762646,0.6523377911589953
16,0.60754874984333,0.6647405420668545,0.6301070038910506,0.653929102281652
17,0.6040196195931109,0.6647889705020312,0.6315661478599222,0.6457276900918567
18,0.6213063763750699,0.6617001217722764,0.642023346303502,0.6388946022504962
19,0.624237348986579,0.6535363840577648,0.665612840466926,0.631547515726275
20,0.6386529489173346,0.6398931851953479,0.6496838521400778,0.6310220850117012
21,0.6405353728489483,0.6413502460683965,0.6713278210116731,0.6174380758393135
22,0.6497604790561927,0.6339577489056273,0.6725437743190662,0.6314161329417841
23,0.6593570745697896,0.6256639008084401,0.6738813229571985,0.6166908884790621
24,0.6717964071713521,0.6149819058643844,0.6871352140077821,0.6112846129135399
25,0.6719703314007434,0.6161481093128185,0.6470087548638133,0.6396884085603262
26,0.6748414882091632,0.6107525215050238,0.6905398832684825,0.5979279538304889
27,0.6847709056035884,0.6085719661445107,0.6809338521400778,0.6040235030743862
28,0.6949994018565868,0.5958097829232876,0.6883511673151751,0.5910965414130734
29,0.6997846632229682,0.5895998267511928,0.7018482490272373,0.5814051735957773
30,0.701220241662831,0.5854876375195512,0.691147859922179,0.5868276379683602
31,0.7033137935231014,0.5819987843147604,0.7058608949416343,0.5725819877845304
32,0.7092355544850335,0.5775849413666404,0.71181906614786,0.5582541513767688
33,0.7125956022944551,0.5699177644220866,0.7177772373540856,0.566819976623884
34,0.7158083832585169,0.5648842062421902,0.7182636186770428,0.5592891862652181
35,0.7188060772962327,0.5659297879538848,0.7282344357976653,0.5425164482704861
36,0.7241894963583688,0.5584229250917709,0.7062256809338522,0.6362434049292761
37,0.7293934681039348,0.5529318358898448,0.6943093385214008,0.5720008477162758
38,0.7256214149139579,0.5544002918850623,0.7233706225680934,0.5546239301388366
39,0.7282035928000947,0.5519520908665514,0.6848249027237354,0.5935673276506045
40,0.7357937552481408,0.5469943256038187,0.7431906614785992,0.5235935980707754
41,0.733819834922743,0.5403477339129055,0.7354085603112841,0.5292726822400371
42,0.7431285850860421,0.5331348435486708,0.7176556420233463,0.548464440881974
43,0.7505389221556886,0.521725581959336,0.7414883268482491,0.5421204039326901
44,0.7456633568751297,0.5250624443429668,0.7380836575875487,0.5322433007366463
45,0.7527814331715266,0.5220273048958435,0.7378404669260701,0.5173535313355784
46,0.7591817202943408,0.5053736708433466,0.7419747081712063,0.5290923661295078
47,0.75726761574351,0.5051612878568806,0.7568093385214008,0.49487957219205475
48,0.7616939825195347,0.5091151918630763,0.7643482490272373,0.4908686814836955
49,0.7692905850053361,0.4931399611454715,0.7651994163424124,0.49155413026011874
50,0.7667185070127059,0.49140821679497837,0.7733463035019456,0.4808871584875574
51,0.7694192160611855,0.49322665524072445,0.7389348249027238,0.5139381790439442
52,0.7704191616766467,0.48269389062584517,0.7591196498054474,0.4827807724243936
53,0.7724010049120236,0.4773662431821368,0.7480544747081712,0.5461441034936719
54,0.7760497667256376,0.47806919765523753,0.770671206225681,0.5124239211300468
55,0.7787414762674015,0.4734803075025435,0.7647130350194552,0.5170973637340598
56,0.785500657987703,0.4722987470308521,0.763010700389105,0.49070802348365117
57,0.7870458891013384,0.463933953791002,0.7621595330739299,0.48796221979165355
58,0.7867065867835176,0.4513333072812257,0.7878161478599222,0.46796207280706337
59,0.7914822347028102,0.4544058887742327,0.7757782101167315,0.46652528208749305
60,0.7870458891013384,0.4562537176659185,0.7741974708171206,0.45911497399500834
61,0.7958682634587774,0.44149781270298416,0.7737110894941635,0.4532528107964111
62,0.7923196554683102,0.445074667616429,0.7868433852140078,0.4627199459980434
63,0.7975834430098349,0.4382298924175942,0.7823443579766537,0.4638611996684093
64,0.802428520150783,0.43190060372500344,0.7740758754863813,0.4878036044682974
65,0.8068548869339384,0.43299441637640895,0.7444066147859922,0.5887651217354875
66,0.8021892570810378,0.4287033954909122,0.7983949416342413,0.44236632369835555
67,0.8053594927694228,0.42357316596796957,0.7819795719844358,0.4529908294227801
68,0.8096064122360079,0.42160937032113166,0.7952334630350194,0.44214488084678055
69,0.8066156238998462,0.42084726438822967,0.7945038910505836,0.4355300717084788
70,0.8100849383754983,0.41589706768571993,0.7791828793774319,0.47534813949338195
71,0.8136140686542398,0.4084778462910655,0.7919503891050583,0.4442516910890661
72,0.8091877018853457,0.4150656335753735,0.7941391050583657,0.47119999262377443
73,0.8122981217991637,0.4147908459875997,0.7895184824902723,0.4272221380170681
74,0.8152290943821504,0.4004369828458294,0.8020428015564203,0.45667620142378235
75,0.8179208039310449,0.4039111189728705,0.8021643968871596,0.42742311305109165
76,0.8139729632731187,0.40087531686706224,0.7993677042801557,0.45240361553685676
77,0.8195956454050001,0.4011011868447889,0.7299367704280155,0.712457274996353
78,0.8240220122095472,0.39351507890151727,0.8033803501945526,0.42065707428909926
79,0.8269529847925339,0.39107732128435263,0.7929231517509727,0.4404538731862599
80,0.8170411089866156,0.3936471931109237,0.8037451361867705,0.4193680102027344
81,0.8258682634944687,0.383578672112819,0.7968142023346303,0.4386800218532985
